CallTimes	TotalTime	InitTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	0	1	2	3	4	5	4Rate	0time	1time	2time	3time	4time	5time	nSuccessCase
17000001	125783	1	18868	51445	52476	53490	17000001	0	0	0	0	1.0	125775	0	0	0	0	0	17000001	17000001
18000001	133908	1	20028	54800	55904	56967	18000001	0	0	0	0	1.0	133900	0	0	0	0	0	18000001	18000001
19000001	140577	1	21040	57430	58588	59896	19000001	0	0	0	0	1.0	140569	0	0	0	0	0	19000001	19000001
20000001	148483	1	22188	60655	61886	63286	20000001	0	0	0	0	1.0	148475	0	0	0	0	0	20000001	20000001
21000001	156177	1	23321	63830	65114	66561	21000001	0	0	0	0	1.0	156169	0	0	0	0	0	21000001	21000001
22000001	163126	1	24379	66706	68045	69476	22000001	0	0	0	0	1.0	163118	0	0	0	0	0	22000001	22000001
23000001	169951	1	25415	69481	70878	72367	23000001	0	0	0	0	1.0	169943	0	0	0	0	0	23000001	23000001
24000001	177006	1	26506	72365	73809	75365	24000001	0	0	0	0	1.0	176998	0	0	0	0	0	24000001	24000001
25000001	183875	1	27581	75116	76624	78291	25000001	0	0	0	0	1.0	183867	0	0	0	0	0	25000001	25000001
26000001	190860	1	28676	77973	79531	81222	26000001	0	0	0	0	1.0	190852	0	0	0	0	0	26000001	26000001
27000001	197801	1	29680	80794	82416	84222	27000001	0	0	0	0	1.0	197793	0	0	0	0	0	27000001	27000001
28000001	204725	1	30776	83596	85274	87130	28000001	0	0	0	0	1.0	204717	0	0	0	0	0	28000001	28000001
29000001	211580	1	31786	86487	88204	90003	29000001	0	0	0	0	1.0	211572	0	0	0	0	0	29000001	29000001
30000001	218650	1	32811	89347	91120	93043	30000001	0	0	0	0	1.0	218642	0	0	0	0	0	30000001	30000001
31000001	225673	1	33898	92197	94020	96028	31000001	0	0	0	0	1.0	225665	0	0	0	0	0	31000001	31000001
32000001	232535	1	34942	94964	96838	98977	32000001	0	0	0	0	1.0	232527	0	0	0	0	0	32000001	32000001
33000001	239420	1	35999	97717	99636	101955	33000001	0	0	0	0	1.0	239412	0	0	0	0	0	33000001	33000001
34000001	246374	1	37061	100599	102571	104865	34000001	0	0	0	0	1.0	246366	0	0	0	0	0	34000001	34000001
35000001	253245	1	38134	103420	105456	107732	35000001	0	0	0	0	1.0	253237	0	0	0	0	0	35000001	35000001
36000001	260233	1	39235	106269	108359	110678	36000001	0	0	0	0	1.0	260225	0	0	0	0	0	36000001	36000001
37000001	267167	1	40335	109121	111256	113565	37000001	0	0	0	0	1.0	267159	0	0	0	0	0	37000001	37000001
38000001	274167	1	41402	112034	114226	116474	38000001	0	0	0	0	1.0	274159	0	0	0	0	0	38000001	38000001
39000001	281107	1	42479	114872	117117	119391	39000001	0	0	0	0	1.0	281099	0	0	0	0	0	39000001	39000001
40000001	288160	1	43553	117651	119958	122468	40000001	0	0	0	0	1.0	288152	0	0	0	0	0	40000001	40000001
41000001	295072	1	44610	120484	122852	125380	41000001	0	0	0	0	1.0	295064	0	0	0	0	0	41000001	41000001
42000001	301929	1	45630	123250	125676	128332	42000001	0	0	0	0	1.0	301921	0	0	0	0	0	42000001	42000001
43000001	308927	1	46705	126123	128592	131277	43000001	0	0	0	0	1.0	308919	0	0	0	0	0	43000001	43000001
44000001	315936	1	47802	128931	131453	134282	44000001	0	0	0	0	1.0	315928	0	0	0	0	0	44000001	44000001
45000001	322826	1	48882	131712	134283	137219	45000001	0	0	0	0	1.0	322818	0	0	0	0	0	45000001	45000001
46000001	329716	1	49921	134489	137115	140187	46000001	0	0	0	0	1.0	329708	0	0	0	0	0	46000001	46000001
47000001	336547	1	51001	137269	139936	143067	47000001	0	0	0	0	1.0	336539	0	0	0	0	0	47000001	47000001
48000001	343470	1	52094	140073	142784	146013	48000001	0	0	0	0	1.0	343462	0	0	0	0	0	48000001	48000001
49000001	350468	1	53182	142920	145710	148941	49000001	0	0	0	0	1.0	350460	0	0	0	0	0	49000001	49000001
50000001	357429	1	54233	145733	148570	151936	50000001	0	0	0	0	1.0	357421	0	0	0	0	0	50000001	50000001
51000001	364322	1	55276	148569	151460	154841	51000001	0	0	0	0	1.0	364314	0	0	0	0	0	51000001	51000001
52000001	371292	1	56309	151401	154343	157856	52000001	0	0	0	0	1.0	371284	0	0	0	0	0	52000001	52000001
53000001	378320	1	57356	154329	157310	160824	53000001	0	0	0	0	1.0	378312	0	0	0	0	0	53000001	53000001
54000001	385257	1	58407	157169	160200	163769	54000001	0	0	0	0	1.0	385249	0	0	0	0	0	54000001	54000001
55000001	392123	1	59468	159965	163047	166682	55000001	0	0	0	0	1.0	392115	0	0	0	0	0	55000001	55000001
56000001	399083	1	60537	162867	165999	169553	56000001	0	0	0	0	1.0	399075	0	0	0	0	0	56000001	56000001
57000001	405959	1	61650	165654	168832	172438	57000001	0	0	0	0	1.0	405951	0	0	0	0	0	57000001	57000001
58000001	412831	1	62655	168497	171717	175360	58000001	0	0	0	0	1.0	412823	0	0	0	0	0	58000001	58000001
59000001	419689	1	63706	171313	174589	178233	59000001	0	0	0	0	1.0	419681	0	0	0	0	0	59000001	59000001
60000001	426637	1	64773	174158	177470	181190	60000001	0	0	0	0	1.0	426629	0	0	0	0	0	60000001	60000001
61000001	433547	1	65852	177003	180356	184085	61000001	0	0	0	0	1.0	433539	0	0	0	0	0	61000001	61000001
62000001	440448	1	66888	179826	183233	187037	62000001	0	0	0	0	1.0	440440	0	0	0	0	0	62000001	62000001
63000001	447337	1	67964	182616	186080	189953	63000001	0	0	0	0	1.0	447329	0	0	0	0	0	63000001	63000001
64000001	454222	1	69035	185412	188932	192854	64000001	0	0	0	0	1.0	454214	0	0	0	0	0	64000001	64000001
65000001	461088	1	70074	188189	191763	195804	65000001	0	0	0	0	1.0	461080	0	0	0	0	0	65000001	65000001
66000001	468045	1	71098	191043	194674	198786	66000001	0	0	0	0	1.0	468037	0	0	0	0	0	66000001	66000001
67000001	474881	1	72183	193746	197431	201725	67000001	0	0	0	0	1.0	474873	0	0	0	0	0	67000001	67000001
67108864	475638	1	72318	194052	197740	202035	67108864	0	0	0	0	1.0	475630	0	0	0	0	0	67108864	67108864
