CallTimes	tTotal	tInit	tVG	tLFG	tQC	tSBC	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	nSuccessCase
OKCase
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	134217729	2
1000001	6002	0	8	2544	2583	2558	1015	1000001	0	0	0	0	0	0	0	0	0	1.0	5997	0	0	0	0	0	0	0	0	0	0	135217729	1000002
2000001	11814	0	12	5017	5090	5028	2034	2000001	0	0	0	0	0	0	0	0	0	1.0	11804	0	0	0	0	0	0	0	0	0	0	136217729	2000002
3000001	17654	0	20	7432	7549	7487	3002	3000001	0	0	0	0	0	0	0	0	0	1.0	17643	0	0	0	0	0	0	0	0	0	0	137217729	3000002
4000001	23622	0	26	9929	10090	9985	4019	4000001	0	0	0	0	0	0	0	0	0	1.0	23603	0	0	0	0	0	0	0	0	0	0	138217729	4000002
5000001	29620	0	34	12443	12648	12541	5057	5000001	0	0	0	0	0	0	0	0	0	1.0	29596	0	0	0	0	0	0	0	0	0	0	139217729	5000002
6000001	35717	0	41	15073	15309	15092	6083	6000001	0	0	0	0	0	0	0	0	0	1.0	35685	0	0	0	0	0	0	0	0	0	0	140217729	6000002
7000001	41616	0	45	17613	17885	17547	7098	7000001	0	0	0	0	0	0	0	0	0	1.0	41577	0	0	0	0	0	0	0	0	0	0	141217729	7000002
8000001	47448	0	53	20089	20398	20019	8154	8000001	0	0	0	0	0	0	0	0	0	1.0	47405	0	0	0	0	0	0	0	0	0	0	142217729	8000002
9000001	53274	0	56	22580	22936	22472	9159	9000001	0	0	0	0	0	0	0	0	0	1.0	53227	0	0	0	0	0	0	0	0	0	0	143217729	9000002
10000001	59129	0	60	25024	25409	24988	10167	10000001	0	0	0	0	0	0	0	0	0	1.0	59077	0	0	0	0	0	0	0	0	0	0	144217729	10000002
11000001	64990	0	66	27464	27877	27481	11131	11000001	0	0	0	0	0	0	0	0	0	1.0	64938	0	0	0	0	0	0	0	0	0	0	145217729	11000002
12000001	70877	0	75	29903	30352	30011	12069	12000001	0	0	0	0	0	0	0	0	0	1.0	70820	0	0	0	0	0	0	0	0	0	0	146217729	12000002
13000001	76717	0	82	32381	32871	32512	13038	13000001	0	0	0	0	0	0	0	0	0	1.0	76657	0	0	0	0	0	0	0	0	0	0	147217729	13000002
14000001	82544	0	89	34911	35432	34918	14054	14000001	0	0	0	0	0	0	0	0	0	1.0	82480	0	0	0	0	0	0	0	0	0	0	148217729	14000002
15000001	88450	0	100	37437	38010	37353	15042	15000001	0	0	0	0	0	0	0	0	0	1.0	88378	0	0	0	0	0	0	0	0	0	0	149217729	15000002
16000001	94524	0	112	39949	40571	40004	16017	16000001	0	0	0	0	0	0	0	0	0	1.0	94443	0	0	0	0	0	0	0	0	0	0	150217729	16000002
17000001	100543	0	121	42576	43231	42496	17036	17000001	0	0	0	0	0	0	0	0	0	1.0	100455	0	0	0	0	0	0	0	0	0	0	151217729	17000002
18000001	106520	0	128	45099	45792	45044	18014	18000001	0	0	0	0	0	0	0	0	0	1.0	106426	0	0	0	0	0	0	0	0	0	0	152217729	18000002
19000001	112451	0	131	47619	48346	47563	18983	19000001	0	0	0	0	0	0	0	0	0	1.0	112352	0	0	0	0	0	0	0	0	0	0	153217729	19000002
20000001	118515	0	136	50208	50979	50112	20008	20000001	0	0	0	0	0	0	0	0	0	1.0	118412	0	0	0	0	0	0	0	0	0	0	154217729	20000002
21000001	124495	0	137	52685	53501	52690	20979	21000001	0	0	0	0	0	0	0	0	0	1.0	124389	0	0	0	0	0	0	0	0	0	0	155217729	21000002
22000001	130533	0	142	55286	56140	55180	22038	22000001	0	0	0	0	0	0	0	0	0	1.0	130420	0	0	0	0	0	0	0	0	0	0	156217729	22000002
23000001	136596	0	145	57880	58779	57741	23045	23000001	0	0	0	0	0	0	0	0	0	1.0	136471	0	0	0	0	0	0	0	0	0	0	157217729	23000002
24000001	142555	0	148	60371	61310	60311	24086	24000001	0	0	0	0	0	0	0	0	0	1.0	142427	0	0	0	0	0	0	0	0	0	0	158217729	24000002
25000001	148527	0	157	62879	63856	62827	25097	25000001	0	0	0	0	0	0	0	0	0	1.0	148395	0	0	0	0	0	0	0	0	0	0	159217729	25000002
26000001	154819	0	161	65611	66633	65476	26078	26000001	0	0	0	0	0	0	0	0	0	1.0	154684	0	0	0	0	0	0	0	0	0	0	160217729	26000002
27000001	162018	0	164	68676	69744	68544	27158	27000001	0	0	0	0	0	0	0	0	0	1.0	161877	0	0	0	0	0	0	0	0	0	0	161217729	27000002
28000001	168624	0	170	71535	72662	71258	28205	28000001	0	0	0	0	0	0	0	0	0	1.0	168477	0	0	0	0	0	0	0	0	0	0	162217729	28000002
29000001	174823	0	178	74149	75312	73930	29183	29000001	0	0	0	0	0	0	0	0	0	1.0	174673	0	0	0	0	0	0	0	0	0	0	163217729	29000002
30000001	180932	0	184	76723	77933	76512	30184	30000001	0	0	0	0	0	0	0	0	0	1.0	180777	0	0	0	0	0	0	0	0	0	0	164217729	30000002
31000001	186986	0	185	79258	80520	79085	31167	31000001	0	0	0	0	0	0	0	0	0	1.0	186825	0	0	0	0	0	0	0	0	0	0	165217729	31000002
32000001	192971	0	190	81887	83184	81538	32143	32000001	0	0	0	0	0	0	0	0	0	1.0	192809	0	0	0	0	0	0	0	0	0	0	166217729	32000002
33000001	198838	0	195	84323	85650	84098	33110	33000001	0	0	0	0	0	0	0	0	0	1.0	198670	0	0	0	0	0	0	0	0	0	0	167217729	33000002
34000001	204841	0	200	86826	88192	86699	34135	34000001	0	0	0	0	0	0	0	0	0	1.0	204666	0	0	0	0	0	0	0	0	0	0	168217729	34000002
35000001	210918	0	208	89393	90791	89290	35204	35000001	0	0	0	0	0	0	0	0	0	1.0	210740	0	0	0	0	0	0	0	0	0	0	169217729	35000002
36000001	217729	0	214	92310	93768	92132	36270	36000001	0	0	0	0	0	0	0	0	0	1.0	217544	0	0	0	0	0	0	0	0	0	0	170217729	36000002
37000001	227069	0	235	96314	97837	96024	37552	37000001	0	0	0	0	0	0	0	0	0	1.0	226870	0	0	0	0	0	0	0	0	0	0	171217729	37000002
38000001	234156	0	243	99395	100964	98935	38698	38000001	0	0	0	0	0	0	0	0	0	1.0	233950	0	0	0	0	0	0	0	0	0	0	172217729	38000002
