CallTimes	tTotal	tInit	tVG	tLFG	tQC	tSBC	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	nSuccessCase
OKCase
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	201326593	67108866
1000001	5886	0	8	2468	2504	2525	993	1000001	0	0	0	0	0	0	0	0	0	1.0	5882	0	0	0	0	0	0	0	0	0	0	202326593	68108866
2000001	11868	0	15	5002	5080	5050	1995	2000001	0	0	0	0	0	0	0	0	0	1.0	11856	0	0	0	0	0	0	0	0	0	0	203326593	69108866
3000001	17876	0	20	7474	7592	7654	3028	3000001	0	0	0	0	0	0	0	0	0	1.0	17859	0	0	0	0	0	0	0	0	0	0	204326593	70108866
4000001	23851	0	26	10050	10210	10142	4021	4000001	0	0	0	0	0	0	0	0	0	1.0	23831	0	0	0	0	0	0	0	0	0	0	205326593	71108866
5000001	29869	0	33	12527	12740	12717	5029	5000001	0	0	0	0	0	0	0	0	0	1.0	29844	0	0	0	0	0	0	0	0	0	0	206326593	72108866
6000001	35926	0	43	15077	15342	15273	6057	6000001	0	0	0	0	0	0	0	0	0	1.0	35897	0	0	0	0	0	0	0	0	0	0	207326593	73108866
7000001	42039	0	47	17671	17967	17903	7098	7000001	0	0	0	0	0	0	0	0	0	1.0	42007	0	0	0	0	0	0	0	0	0	0	208326593	74108866
8000001	47978	0	53	20196	20526	20400	8082	8000001	0	0	0	0	0	0	0	0	0	1.0	47942	0	0	0	0	0	0	0	0	0	0	209326593	75108866
9000001	54088	0	62	22736	23112	23068	9058	9000001	0	0	0	0	0	0	0	0	0	1.0	54044	0	0	0	0	0	0	0	0	0	0	210326593	76108866
10000001	59963	0	66	25157	25571	25618	10020	10000001	0	0	0	0	0	0	0	0	0	1.0	59915	0	0	0	0	0	0	0	0	0	0	211326593	77108866
11000001	65784	0	73	27603	28064	28083	11036	11000001	0	0	0	0	0	0	0	0	0	1.0	65731	0	0	0	0	0	0	0	0	0	0	212326593	78108866
12000001	71612	0	76	30038	30536	30595	12059	12000001	0	0	0	0	0	0	0	0	0	1.0	71558	0	0	0	0	0	0	0	0	0	0	213326593	79108866
13000001	77589	0	81	32569	33106	33149	13089	13000001	0	0	0	0	0	0	0	0	0	1.0	77529	0	0	0	0	0	0	0	0	0	0	214326593	80108866
14000001	83700	0	85	35206	35778	35698	14037	14000001	0	0	0	0	0	0	0	0	0	1.0	83637	0	0	0	0	0	0	0	0	0	0	215326593	81108866
15000001	89606	0	88	37684	38298	38166	15051	15000001	0	0	0	0	0	0	0	0	0	1.0	89541	0	0	0	0	0	0	0	0	0	0	216326593	82108866
16000001	95716	0	97	40235	40912	40743	16064	16000001	0	0	0	0	0	0	0	0	0	1.0	95647	0	0	0	0	0	0	0	0	0	0	217326593	83108866
17000001	101699	0	102	42763	43469	43323	17099	17000001	0	0	0	0	0	0	0	0	0	1.0	101626	0	0	0	0	0	0	0	0	0	0	218326593	84108866
18000001	107678	0	104	45278	46016	45884	18115	18000001	0	0	0	0	0	0	0	0	0	1.0	107601	0	0	0	0	0	0	0	0	0	0	219326593	85108866
19000001	113725	0	110	47843	48618	48458	19133	19000001	0	0	0	0	0	0	0	0	0	1.0	113648	0	0	0	0	0	0	0	0	0	0	220326593	86108866
20000001	119604	0	114	50311	51121	51015	20186	20000001	0	0	0	0	0	0	0	0	0	1.0	119520	0	0	0	0	0	0	0	0	0	0	221326593	87108866
21000001	125805	0	118	52903	53759	53725	21203	21000001	0	0	0	0	0	0	0	0	0	1.0	125719	0	0	0	0	0	0	0	0	0	0	222326593	88108866
22000001	131894	0	127	55549	56451	56259	22202	22000001	0	0	0	0	0	0	0	0	0	1.0	131804	0	0	0	0	0	0	0	0	0	0	223326593	89108866
23000001	137848	0	135	58047	58986	58771	23252	23000001	0	0	0	0	0	0	0	0	0	1.0	137748	0	0	0	0	0	0	0	0	0	0	224326593	90108866
24000001	143734	0	140	60487	61473	61317	24257	24000001	0	0	0	0	0	0	0	0	0	1.0	143629	0	0	0	0	0	0	0	0	0	0	225326593	91108866
25000001	149649	0	145	62994	64024	63817	25256	25000001	0	0	0	0	0	0	0	0	0	1.0	149537	0	0	0	0	0	0	0	0	0	0	226326593	92108866
26000001	155566	0	148	65544	66611	66281	26230	26000001	0	0	0	0	0	0	0	0	0	1.0	155445	0	0	0	0	0	0	0	0	0	0	227326593	93108866
27000001	161535	0	155	68082	69192	68845	27256	27000001	0	0	0	0	0	0	0	0	0	1.0	161410	0	0	0	0	0	0	0	0	0	0	228326593	94108866
28000001	167627	0	165	70717	71876	71412	28305	28000001	0	0	0	0	0	0	0	0	0	1.0	167501	0	0	0	0	0	0	0	0	0	0	229326593	95108866
29000001	173889	0	167	73262	74464	74160	29282	29000001	0	0	0	0	0	0	0	0	0	1.0	173756	0	0	0	0	0	0	0	0	0	0	230326593	96108866
30000001	179791	0	170	75811	77056	76652	30272	30000001	0	0	0	0	0	0	0	0	0	1.0	179652	0	0	0	0	0	0	0	0	0	0	231326593	97108866
31000001	185826	0	175	78405	79696	79213	31211	31000001	0	0	0	0	0	0	0	0	0	1.0	185681	0	0	0	0	0	0	0	0	0	0	232326593	98108866
32000001	191768	0	179	80926	82256	81747	32245	32000001	0	0	0	0	0	0	0	0	0	1.0	191614	0	0	0	0	0	0	0	0	0	0	233326593	99108866
33000001	198029	0	190	83567	84953	84351	33343	33000001	0	0	0	0	0	0	0	0	0	1.0	197867	0	0	0	0	0	0	0	0	0	0	234326593	100108866
