CallTimes	tTotal	tInit	tVG	tLFG	tQC	tSBC	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	nSuccessCase
OKCase
1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	2	0	0	0	0	0	0	0	0	0	0	1	1
1000001	6444	0	9	2788	2835	2665	986	1000001	0	0	0	0	0	0	0	0	0	1.0	6436	0	0	0	0	0	0	0	0	0	0	1000001	1
2000001	12414	0	15	5366	5453	5177	1986	2000001	0	0	0	0	0	0	0	0	0	1.0	12403	0	0	0	0	0	0	0	0	0	0	2000001	1
3000001	18249	0	21	7840	7974	7661	2987	3000001	0	0	0	0	0	0	0	0	0	1.0	18233	0	0	0	0	0	0	0	0	0	0	3000001	1
4000001	24086	0	26	10378	10545	10071	4011	4000001	0	0	0	0	0	0	0	0	0	1.0	24066	0	0	0	0	0	0	0	0	0	0	4000001	1
5000001	29973	0	29	12896	13104	12568	4982	5000001	0	0	0	0	0	0	0	0	0	1.0	29945	0	0	0	0	0	0	0	0	0	0	5000001	1
6000001	36265	0	31	15589	15845	15243	6062	6000001	0	0	0	0	0	0	0	0	0	1.0	36226	0	0	0	0	0	0	0	0	0	0	6000001	1
7000001	42258	0	35	18133	18420	17783	7097	7000001	0	0	0	0	0	0	0	0	0	1.0	42216	0	0	0	0	0	0	0	0	0	0	7000001	1
8000001	48086	0	39	20588	20915	20308	8079	8000001	0	0	0	0	0	0	0	0	0	1.0	48039	0	0	0	0	0	0	0	0	0	0	8000001	1
9000001	54000	0	50	23080	23442	22774	9100	9000001	0	0	0	0	0	0	0	0	0	1.0	53942	0	0	0	0	0	0	0	0	0	0	9000001	1
10000001	59892	0	52	25576	25980	25277	10109	10000001	0	0	0	0	0	0	0	0	0	1.0	59832	0	0	0	0	0	0	0	0	0	0	10000001	1
11000001	65766	0	57	28103	28543	27759	11111	11000001	0	0	0	0	0	0	0	0	0	1.0	65699	0	0	0	0	0	0	0	0	0	0	11000001	1
12000001	71584	0	61	30666	31129	30133	12109	12000001	0	0	0	0	0	0	0	0	0	1.0	71514	0	0	0	0	0	0	0	0	0	0	12000001	1
13000001	77457	0	65	33174	33677	32600	13040	13000001	0	0	0	0	0	0	0	0	0	1.0	77383	0	0	0	0	0	0	0	0	0	0	13000001	1
14000001	83313	0	71	35691	36246	35041	13991	14000001	0	0	0	0	0	0	0	0	0	1.0	83234	0	0	0	0	0	0	0	0	0	0	14000001	1
15000001	89125	0	76	38132	38713	37514	14987	15000001	0	0	0	0	0	0	0	0	0	1.0	89040	0	0	0	0	0	0	0	0	0	0	15000001	1
16000001	94985	0	78	40628	41243	39956	15922	16000001	0	0	0	0	0	0	0	0	0	1.0	94895	0	0	0	0	0	0	0	0	0	0	16000001	1
17000001	100839	0	84	43115	43778	42437	16871	17000001	0	0	0	0	0	0	0	0	0	1.0	100747	0	0	0	0	0	0	0	0	0	0	17000001	1
18000001	106710	0	95	45583	46280	44941	17797	18000001	0	0	0	0	0	0	0	0	0	1.0	106612	0	0	0	0	0	0	0	0	0	0	18000001	1
19000001	112563	0	99	48092	48824	47425	18796	19000001	0	0	0	0	0	0	0	0	0	1.0	112461	0	0	0	0	0	0	0	0	0	0	19000001	1
20000001	118379	0	102	50544	51329	49879	19804	20000001	0	0	0	0	0	0	0	0	0	1.0	118272	0	0	0	0	0	0	0	0	0	0	20000001	1
21000001	124196	0	105	53019	53831	52382	20787	21000001	0	0	0	0	0	0	0	0	0	1.0	124085	0	0	0	0	0	0	0	0	0	0	21000001	1
22000001	130026	0	108	55519	56368	54773	21789	22000001	0	0	0	0	0	0	0	0	0	1.0	129909	0	0	0	0	0	0	0	0	0	0	22000001	1
23000001	135916	0	118	58037	58922	57245	22727	23000001	0	0	0	0	0	0	0	0	0	1.0	135794	0	0	0	0	0	0	0	0	0	0	23000001	1
24000001	141756	0	121	60465	61388	59765	23695	24000001	0	0	0	0	0	0	0	0	0	1.0	141629	0	0	0	0	0	0	0	0	0	0	24000001	1
25000001	147689	0	127	62929	63881	62314	24628	25000001	0	0	0	0	0	0	0	0	0	1.0	147558	0	0	0	0	0	0	0	0	0	0	25000001	1
26000001	153563	0	133	65414	66404	64813	25607	26000001	0	0	0	0	0	0	0	0	0	1.0	153428	0	0	0	0	0	0	0	0	0	0	26000001	1
27000001	159422	0	137	67881	68906	67285	26605	27000001	0	0	0	0	0	0	0	0	0	1.0	159282	0	0	0	0	0	0	0	0	0	0	27000001	1
28000001	165302	0	144	70299	71361	69802	27572	28000001	0	0	0	0	0	0	0	0	0	1.0	165158	0	0	0	0	0	0	0	0	0	0	28000001	1
29000001	171107	0	150	72711	73808	72260	28600	29000001	0	0	0	0	0	0	0	0	0	1.0	170960	0	0	0	0	0	0	0	0	0	0	29000001	1
30000001	176933	0	153	75220	76356	74686	29559	30000001	0	0	0	0	0	0	0	0	0	1.0	176779	0	0	0	0	0	0	0	0	0	0	30000001	1
31000001	182683	0	157	77673	78857	77086	30599	31000001	0	0	0	0	0	0	0	0	0	1.0	182523	0	0	0	0	0	0	0	0	0	0	31000001	1
32000001	188453	0	158	80087	81313	79545	31649	32000001	0	0	0	0	0	0	0	0	0	1.0	188287	0	0	0	0	0	0	0	0	0	0	32000001	1
33000001	194269	0	159	82527	83788	82023	32657	33000001	0	0	0	0	0	0	0	0	0	1.0	194098	0	0	0	0	0	0	0	0	0	0	33000001	1
34000001	200113	0	163	85025	86329	84480	33623	34000001	0	0	0	0	0	0	0	0	0	1.0	199936	0	0	0	0	0	0	0	0	0	0	34000001	1
35000001	205903	0	165	87440	88781	86955	34658	35000001	0	0	0	0	0	0	0	0	0	1.0	205720	0	0	0	0	0	0	0	0	0	0	35000001	1
36000001	211727	0	172	89840	91223	89476	35639	36000001	0	0	0	0	0	0	0	0	0	1.0	211541	0	0	0	0	0	0	0	0	0	0	36000001	1
37000001	217558	0	177	92272	93696	91969	36643	37000001	0	0	0	0	0	0	0	0	0	1.0	217368	0	0	0	0	0	0	0	0	0	0	37000001	1
38000001	223400	0	180	94771	96239	94412	37628	38000001	0	0	0	0	0	0	0	0	0	1.0	223207	0	0	0	0	0	0	0	0	0	0	38000001	1
39000001	229201	0	183	97239	98750	96811	38621	39000001	0	0	0	0	0	0	0	0	0	1.0	229002	0	0	0	0	0	0	0	0	0	0	39000001	1
