CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	SuccessCaseLFTime
1	23	13085	660196	2845	29866	10570811	7870011	1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	18
1000001	111367	543533973	74773933558	12655831178	22277748304	10570811	7870011	29616	160956	11808	0	64	0	0	0	0	0	0.20244379755620245	573	5085	543	0	8	0	0	0	0	0	105135	112720
2000001	219534	1082362623	147815210191	25013123139	44120962187	10570811	7870011	50784	337872	24934	1596	1548	132	96	0	0	0	0.20848089575955212	1015	10665	1142	89	100	8	8	0	0	0	206484	232978
3000001	326154	1609129024	219756613262	37226969430	65661992623	10570811	7870011	88752	498686	38847	1696	1680	144	96	0	0	0	0.20996693001102332	1762	15573	1777	95	111	10	8	0	0	0	306795	367017
4000001	433993	2139913019	292369625387	49488673310	87406457580	10570811	7870011	107616	676664	53492	1760	1776	272	128	0	0	0	0.21042694739326315	2145	21073	2424	103	122	21	9	0	0	0	408073	501202
5000001	537347	2678632239	362231541683	61127624340	108248169380	10570811	7870011	164665	841410	89220	2409	2132	400	192	64	0	0	0.2200983559803288	3255	26161	3969	139	150	34	14	6	0	0	503596	652610
6000001	640213	3214924882	431755676576	72678237434	128889989321	10570811	7870011	246816	970830	133689	3542	2555	432	237	240	29	0	0.2263949622675063	4850	30199	5973	204	179	35	22	29	1	0	598698	788518
7000001	743905	3753589881	501671338235	84343722192	149792026460	10570811	7870011	318912	1112164	171441	3803	2726	518	240	240	32	0	0.23001082428416797	6273	34666	7639	221	190	42	22	29	1	0	694799	938932
8000001	847770	4290303600	571428473922	95984502155	170714560905	10570811	7870011	399648	1235749	217386	4933	2864	705	288	240	32	0	0.2327305959086755	7925	38560	9626	295	209	55	26	29	1	0	791021	1085746
9000001	954972	4822973246	643519405730	108142267833	192411790941	10570811	7870011	447456	1378087	237397	9109	3632	720	304	240	32	0	0.23077519658053372	8823	43048	10483	544	266	56	27	29	1	0	891672	1250100
10000001	1062425	5352422230	715860903159	120352811192	214184536308	10570811	7870011	470928	1549681	256755	11200	3792	720	304	240	32	0	0.2293651770634823	9277	48479	11362	689	278	56	27	29	1	0	992204	1427308
11000001	1169187	5884263601	787681892028	132498405118	235729588895	10570811	7870011	506640	1712998	272979	14528	3920	752	336	240	32	0	0.22840225196343164	9947	53436	12094	871	287	58	31	29	1	0	1092410	1604320
12000001	1276584	6415264711	859963842934	144706762269	257428266290	10570811	7870011	528672	1886515	292480	16310	4096	768	400	272	32	0	0.2274620643781613	10381	58940	13006	964	301	59	36	35	1	0	1192838	1782887
13000001	1380747	6944896304	930066444392	156428306926	278424183618	10570811	7870011	582745	2048330	323501	16798	4224	838	400	272	32	32	0.22901321315282977	11440	64004	14397	986	313	65	36	35	1	3	1289444	1987260
14000001	1483983	7489442739	999711785438	168077028415	299244341296	10570811	7870011	655633	2180730	365423	19091	4704	928	400	400	32	32	0.23052662639095525	12846	68044	16294	1109	350	70	36	49	1	3	1385158	2170587
15000001	1588420	8016244760	1070119372640	179792086241	320329396249	10570811	7870011	727369	2308582	402293	21835	4876	1066	432	400	64	32	0.23112991792467213	14219	71986	17860	1265	358	80	38	49	2	3	1482537	2361343
16000001	1692075	8544274566	1139877238236	191393070037	341255536117	10570811	7870011	808656	2431952	442723	25120	6097	1184	576	448	80	32	0.23230423548098528	15758	75865	19626	1494	439	88	53	52	5	3	1578669	2557210
17000001	1797854	9072593658	1211172344070	203338816587	362684496184	10570811	7870011	879840	2548157	474264	25680	6246	2704	576	448	112	32	0.23165051578526377	17142	79472	21007	1531	451	209	53	52	11	3	1677900	2752909
18000001	1906672	9606935281	1284324598563	215781161050	384759900825	10570811	7870011	900096	2712209	484074	26562	7117	2725	618	448	112	32	0.22966626501854084	17523	84550	21434	1585	507	211	56	52	11	3	1780717	2969094
19000001	2012904	10136794472	1355647204027	227757983751	406247117588	10570811	7870011	930624	2890411	500998	27312	7776	2848	672	448	112	32	0.2295385668663912	18173	90018	22219	1615	553	215	64	52	11	3	1879958	3204701
20000001	2120780	10666705624	1427970276557	240011685044	428079986029	10570811	7870011	961536	3052066	512300	27376	7881	2857	672	448	112	32	0.22826398858680058	18759	94990	22742	1622	564	215	64	52	11	3	1981735	3458866
21000001	2226777	11201416072	1499373140225	251975039465	449525009300	10570811	7870011	987456	3232141	533479	27559	7971	3075	707	451	112	32	0.22823727484584405	19294	100549	23699	1633	567	232	68	52	11	3	2080646	3712441
