CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	SuccessCaseLFTime
1	0	1138	26454	853	13938	398222	543289	1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
1000001	124555	489718855	83114311248	13595850619	27499733741	398222	543289	14336	65325	1564	212	84	0	0	0	0	0	0.08152091847908152	209	1809	31	16	0	0	0	0	0	0	122490	854420
2000001	248125	1077354970	166445741950	27159802051	55132607057	398222	543289	16604	149494	3408	308	224	0	0	10	0	0	0.08502395748802126	225	4693	62	16	31	0	0	0	0	0	243098	1757252
3000001	372718	1587095995	249931300347	40613635013	82730135268	398222	543289	28672	221919	4072	395	267	32	0	16	0	0	0.08512430495856502	493	6731	78	16	46	2	0	0	0	0	365352	2642176
4000001	499163	2156004565	333872398124	54087034381	110275784668	398222	543289	33180	300065	6722	456	872	73	0	16	0	0	0.08534597866350534	539	9364	188	16	77	2	0	0	0	0	488977	3548763
5000001	620275	2649602481	415691483940	67167419535	137618015868	398222	543289	43541	398552	12562	1088	1090	163	32	16	0	0	0.09140878171824365	712	12548	409	63	77	18	0	0	0	0	606448	4520651
6000001	740263	3161228234	495919580958	80039948311	163752928125	398222	543289	78064	497227	15322	1209	1385	192	46	30	0	0	0.09891248351458608	1554	15800	489	63	93	18	0	0	0	0	722246	5506189
7000001	861770	3697131369	577943949249	93184262089	190544933994	398222	543289	96768	594452	18479	2036	1638	256	48	32	0	0	0.10195841400594086	2011	19017	693	111	108	18	0	0	0	0	839812	6495098
8000001	983054	4232870604	659008436482	106064691421	217306307586	398222	543289	129136	694301	20987	2515	1713	288	81	64	0	0	0.10613561173304853	2599	22872	773	126	108	18	0	0	0	0	956558	7496508
9000001	1105609	4742294006	742195195090	119274416752	244634967203	398222	543289	148120	771310	22341	2794	1728	320	96	96	0	0	0.10520054386660624	2921	25560	853	158	108	33	0	0	0	0	1075976	8404276
