CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	SuccessCaseLFTime
1	0	1138	23324	569	13369	182613	363521	1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
1000001	129862	522558230	87054028490	13643350204	28460654789	182613	363521	14336	65181	273	0	16	16	0	0	64	64	0.07994992005007995	415	1863	45	0	0	0	0	0	0	0	127539	1011351
2000001	259897	1025766379	174291600657	27300812619	57259981537	182613	363521	14984	140965	3643	605	368	32	0	0	64	64	0.08036245981877009	430	4449	215	31	94	0	0	0	0	0	254678	2044692
3000001	388453	1527129063	261022815503	41033084429	85720913546	182613	363521	26112	208628	4487	704	368	32	0	0	64	64	0.08015297328234224	688	6701	294	47	94	0	0	0	0	0	380629	3066675
4000001	518174	2027116015	347974554557	54828479819	114948815470	182613	363521	26706	286096	7512	1416	368	32	16	0	144	137	0.08060672984831754	688	9350	421	96	94	0	0	0	0	15	507510	4096328
5000001	647741	2600562077	432838580478	68485829261	144001281928	182613	363521	33367	374776	12089	1863	445	32	80	0	256	192	0.08461998307600338	753	12047	595	127	126	0	0	0	0	15	634078	5185097
6000001	769906	3171581478	516693251429	81551930183	172235835187	182613	363521	52232	469552	15124	2222	863	61	80	0	256	192	0.09009698498383584	1084	14872	835	173	188	0	0	0	0	15	752739	6325581
7000001	896056	3750221422	601927291595	94773635815	200385244491	182613	363521	66816	555234	19339	2959	880	145	80	0	288	192	0.09227612967483861	1404	17474	1035	189	188	31	0	0	0	15	875720	7421690
8000001	1020455	4278462201	686245599092	107764195061	228481032546	182613	363521	90184	644739	22240	3233	1360	176	80	0	288	192	0.09531148808606399	1805	20468	1178	189	220	31	0	0	0	15	996549	8576849
9000001	1146216	4803678444	771990546471	121388868217	257326194046	182613	363521	106648	716187	23833	3552	1408	176	80	0	288	192	0.09470710058809993	2106	22522	1270	189	220	31	0	0	0	15	1119863	9634671
10000001	1273956	5282358379	858824264890	135024416189	286474152941	182613	363521	111360	789615	26095	3621	1509	181	80	0	320	192	0.09329729067027093	2249	24442	1332	189	235	31	0	0	0	15	1245463	10659665
11000001	1402960	5834065914	944858805999	148916253067	315397488193	182613	363521	117248	863232	28370	3871	1887	208	80	256	320	192	0.09233308251517432	2314	26402	1381	237	251	31	0	0	0	15	1372329	11701268
12000001	1530926	6360977297	1031595976816	162672592683	343900089219	182613	363521	122614	933076	31753	4717	1920	208	80	256	320	192	0.09126132572822286	2485	28697	1414	268	267	31	0	0	0	15	1497749	12761529
13000001	1656983	6885595055	1117398925302	176144381179	372070761026	182613	363521	128141	1020089	36122	5222	2225	240	80	512	320	192	0.09178022370921356	2516	31446	1714	268	283	31	0	15	0	15	1620695	13864769
14000001	1782330	7440487827	1201735817438	189490022027	400444957883	182613	363521	143091	1116915	40174	5536	2528	272	80	512	320	208	0.09354542188961272	2955	34278	1932	268	314	48	0	15	0	15	1742505	15028631
15000001	1908087	7964502755	1286240580595	202697048296	428816939546	182613	363521	163835	1201117	44677	5962	2823	311	80	512	320	208	0.09465632702291153	3367	36908	2091	284	329	48	0	15	0	15	1865030	16167348
16000001	2035226	8472724143	1370763922008	216103382353	457521463116	182613	363521	177010	1299708	49266	6501	3461	336	85	512	320	208	0.09608793149450429	3507	40123	2329	331	344	48	0	15	0	15	1988514	17337691
17000001	2158853	8996410737	1455652162934	229418119797	486008231866	182613	363521	206296	1371626	52304	6816	3584	336	208	512	320	208	0.0966005825529069	3955	41967	2458	394	344	48	0	15	0	15	2109657	18455249
18000001	2289295	9496370238	1543147571438	243228005952	515019759184	182613	363521	214528	1436233	53179	6901	3643	352	208	512	384	272	0.0953451058141608	4142	44176	2535	394	344	48	0	15	0	15	2237626	19488062
19000001	2417254	9999742831	1629835178295	256896843784	543963670239	182613	363521	219024	1516475	56366	7456	3952	368	208	512	384	272	0.09500088973679528	4220	46705	2864	426	360	64	0	15	0	15	2362585	20574649
20000001	2551484	10635099978	1719974091896	270986419005	573606873724	182613	363521	226304	1579932	57336	7664	3952	368	208	512	384	272	0.09384659530767024	4489	48567	2926	442	360	64	0	15	0	15	2494606	21687027
21000001	2681629	11136965507	1805552526520	284956886238	603143501315	182613	363521	228608	1665861	60668	8273	3956	368	227	512	512	368	0.09377870982006144	4489	51500	3086	474	360	64	0	15	0	31	2621610	22769701
22000001	2810060	11639741927	1891106967014	298273644370	632455553290	182613	363521	237464	1753012	65046	8762	4164	368	288	512	576	400	0.09411781390373573	4664	54566	3166	504	406	64	0	15	0	31	2746644	23902487
23000001	2934731	12170393323	1975529085528	311444483759	661156770154	182613	363521	259884	1844104	67960	9080	4464	400	288	512	576	400	0.09511599586452192	5048	57532	3307	567	438	96	0	15	0	31	2867697	25079646
24000001	3061241	12670585873	2060648396434	324845481674	690034809167	182613	363521	269546	1933344	72501	9894	4570	512	288	512	608	400	0.09550728768719635	5213	60166	3462	599	438	96	0	15	0	31	2991221	26205867
25000001	3185478	13194750818	2144168541066	338026825517	718130929203	182613	363521	296086	2021172	75258	10123	4944	512	288	512	608	400	0.09639611614415536	5705	63078	3541	615	500	96	0	15	0	31	3111897	27399241
26000001	3311252	13693390338	2230355192086	351825018938	746874904267	182613	363521	309248	2087370	76594	10374	4998	512	288	512	608	400	0.09580399631523091	5866	65252	3634	615	500	96	0	15	0	31	3235243	28461413
