CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time
1	0	1422	164979	23039	89600	572871	434347	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
1000001	116348	468451270	77767554387	14667857656	22485199554	572871	434347	4096	44393	3243	1232	384	128	0	32	0	0	0.05350794649205351	94	799	92	32	15	0	0	16	0	0	115300
2000001	233125	939207172	155822775550	29368488295	45084862920	572871	434347	4096	88701	6908	1381	512	128	0	32	0	0	0.05087897456051272	94	1535	250	32	15	0	0	16	0	0	231183
3000001	349785	1407453523	233789271214	44083940208	67639173500	572871	434347	7168	131136	9711	2635	896	302	46	32	0	0	0.05064198311933896	142	2314	377	94	46	16	0	16	0	0	346780
4000001	466572	1875531114	311889961237	58788987153	90244830840	572871	434347	7168	174679	13390	2857	1040	352	64	32	0	0	0.049895487526128116	142	3221	487	124	46	16	0	16	0	0	462520
5000001	583801	2344085913	390264568874	73520237277	112941279754	572871	434347	7168	212561	17998	3498	1280	512	64	32	0	0	0.04862259027548194	142	4001	564	124	62	16	0	16	0	0	578876
6000001	700080	2811671233	468067039564	88081808444	135439310088	572871	434347	10752	256175	23283	3762	1280	512	64	46	14	0	0.049314658447556926	252	4812	671	124	62	16	0	16	0	0	694127
7000001	816406	3280196299	545884946564	102661750360	157950636717	572871	434347	13440	300444	28164	4086	1728	512	64	48	16	0	0.049785992887715305	268	5764	829	171	78	16	0	16	0	0	809264
8000001	932291	3747713039	623475030145	117173391356	180354129621	572871	434347	17024	347144	33534	4306	1728	512	64	48	16	0	0.05054699368162579	315	6670	922	187	78	16	0	16	0	0	924087
9000001	1048731	4215849115	701360634313	131801281192	202874440153	572871	434347	20176	391945	36382	5103	2144	640	64	48	16	0	0.050724216586198155	330	7595	1015	203	78	16	0	16	0	0	1039478
10000001	1165674	4686292126	779528803169	146528770805	225510868055	572871	434347	20864	433136	40727	5787	2256	640	64	48	21	0	0.0503542949645705	346	8317	1141	265	78	16	0	16	0	0	1155495
11000001	1282622	5154285767	857732585925	161254179269	248133115046	572871	434347	21888	472147	46678	6360	2656	764	64	48	48	0	0.05005935908551281	362	9068	1410	280	124	16	0	16	0	0	1271346
12000001	1399489	5622927070	935869676645	175971399439	270731516591	572871	434347	22912	512940	51792	7296	2697	768	64	48	48	0	0.049880412509965624	408	9865	1520	328	124	16	0	16	0	0	1387212
13000001	1516494	6091126464	1014124120791	190673934162	293363566921	572871	434347	22912	552377	57943	7667	2704	768	83	48	48	0	0.0495807654168642	408	10612	1896	328	124	16	0	16	0	0	1503094
14000001	1632387	6557245084	1091655525606	205181553353	315774299966	572871	434347	25425	600131	64174	7917	2704	768	96	48	48	0	0.05009363927902576	423	11647	2102	328	124	16	0	16	0	0	1617731
15000001	1748331	7023710902	1169236569437	219683519677	338207546822	572871	434347	28688	647405	69206	8368	2704	768	96	48	48	0	0.050488729967418	561	12450	2273	376	124	16	0	16	0	0	1732515
16000001	1864251	7491657002	1246797764470	234198327117	360631682334	572871	434347	31942	696234	74281	8656	2736	768	96	80	48	0	0.05092755931702754	703	13179	2507	392	124	16	0	16	0	0	1847314
17000001	1979966	7959663625	1324260078670	248674756556	382987963944	572871	434347	37200	746180	75956	9250	2736	768	96	96	64	0	0.051314467569737204	733	14104	2554	423	124	16	0	16	0	0	1961996
18000001	2096351	8427630781	1402058170860	263355242951	405470482778	572871	434347	39552	791790	79220	9936	3205	896	96	128	64	0	0.051382608256521765	749	15039	2633	455	124	16	0	16	0	0	2077319
19000001	2213172	8896218676	1480138802659	278064772957	428074073038	572871	434347	40544	833867	83433	10337	3353	971	111	128	64	0	0.051200418357872715	781	15976	2807	470	124	16	0	16	0	0	2192982
20000001	2329932	9363519294	1558170950863	292787654871	450657037772	572871	434347	42624	877245	85872	11344	3670	1097	160	128	64	0	0.05111019744449013	797	16693	2917	517	124	32	0	16	0	0	2308836
21000001	2446914	9832638228	1636405697956	307502139589	473280858917	572871	434347	42624	918139	90446	11668	3792	1120	160	128	64	0	0.05086385472076882	797	17642	3087	533	124	32	0	16	0	0	2424683
22000001	2563729	10300854452	1714509390392	322172175960	495879945580	572871	434347	42624	960198	95126	12262	4016	1280	160	128	64	0	0.05072081587632655	797	18472	3274	533	140	32	0	16	0	0	2540465
23000001	2679934	10768547098	1792255524284	336705933758	518368411543	572871	434347	48182	1003609	99468	12432	4016	1280	160	144	80	0	0.050842215180773254	845	19393	3364	533	140	32	0	16	0	0	2655611
24000001	2796373	11236456053	1870139227231	351314086464	540866303094	572871	434347	48896	1048626	105061	12831	4464	1280	160	144	80	0	0.05089758121260078	875	20268	3602	564	187	32	0	16	0	0	2770829
25000001	2912476	11703504189	1947858022942	365847116999	563322802821	572871	434347	53138	1093705	110544	13036	4464	1292	160	144	80	0	0.05106251795749928	953	21190	3759	564	187	32	0	16	0	0	2885775
26000001	3028979	12172495810	2025759863453	380516750631	585842749726	572871	434347	56320	1137996	112816	13884	4901	1408	160	144	80	0	0.05106572880516427	1016	21852	3852	610	203	32	0	16	0	0	3001398
27000001	3145793	12640972862	2103846387613	395221356521	608435323634	572871	434347	56320	1179893	118207	14607	4992	1408	160	144	112	0	0.050957146260846437	1016	22705	3947	673	203	32	0	16	0	0	3117201
28000001	3262899	13111103599	2182118783432	409971986949	631107706288	572871	434347	58176	1218678	122640	15570	5408	1536	160	144	112	0	0.05080085532854088	1031	23407	4216	734	203	48	0	16	0	0	3233244
29000001	3379963	13580520047	2260356404932	424702388687	653749117542	572871	434347	58368	1257721	128548	16112	5440	1536	160	144	112	0	0.05062554997842931	1046	24204	4372	734	203	48	0	16	0	0	3349340
30000001	3496643	14049164385	2338382538924	439345668783	676328160529	572871	434347	58368	1299673	135039	16364	5440	1536	192	144	112	0	0.050562264981257835	1046	24993	4589	734	203	48	0	16	0	0	3465014
31000001	3612443	14516872457	2415872744308	453832831594	698745998587	572871	434347	61952	1347744	140466	16637	5440	1536	192	144	112	0	0.050781385458664986	1108	25778	4777	734	203	48	0	16	0	0	3579779
32000001	3728290	14984412460	2493382046069	468336095584	721194068085	572871	434347	65536	1394829	145927	17037	5440	1536	192	144	112	0	0.05096102965746782	1203	26544	4936	749	203	48	0	16	0	0	3694591
33000001	3844140	15451737042	2570913452747	482830383056	743610443657	572871	434347	68910	1443584	150238	17312	5472	1536	192	176	112	0	0.05113733178371722	1264	27581	5046	764	203	48	0	16	0	0	3809218
34000001	3960031	15919703391	2648420560176	497372308228	766015400509	572871	434347	72960	1493028	152686	18126	5472	1536	192	192	128	0	0.05130352790283742	1311	28422	5109	780	203	48	0	16	0	0	3924142
35000001	4076512	16387086403	2726271234913	512048332254	788538215963	572871	434347	75008	1537970	156030	18592	5984	1664	192	224	128	0	0.05130834139119025	1401	29219	5157	827	251	48	0	16	0	0	4039593
36000001	4193251	16856147320	2804290214168	526752580595	811142960348	572871	434347	77056	1580108	159632	19432	6208	1824	224	224	128	0	0.051245443020959916	1448	29945	5283	873	251	93	0	16	0	0	4155342
37000001	4310022	17323742703	2882342522843	541473120355	833717626293	572871	434347	78080	1623884	162071	20000	6499	1888	256	224	128	0	0.051162971590189954	1463	30699	5361	921	283	93	0	16	0	0	4271186
38000001	4427310	17793285939	2960745826191	556224319711	856409617970	572871	434347	78080	1662016	166650	20654	6696	1888	256	224	128	0	0.050962946027290894	1463	31575	5535	937	283	93	0	16	0	0	4387408
39000001	4544074	18260380952	3038846487792	570878465266	879017449355	572871	434347	78080	1704204	171975	20928	6752	2048	256	224	128	0	0.05088704997725513	1463	32324	5645	937	283	125	0	16	0	0	4503281
40000001	4660018	18728165725	3116457500034	585386511192	901445078705	572871	434347	84352	1749088	176038	21219	7010	2048	256	240	144	0	0.05100987372475316	1637	33114	5740	953	283	125	0	16	0	0	4618150
41000001	4776281	19196276732	3194237253845	599969731940	923934625776	572871	434347	84352	1795300	182017	21552	7200	2048	256	240	144	0	0.051051437779233225	1637	33859	5928	968	298	125	0	16	0	0	4733450
