CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	SuccessCaseLFTime
1	2	1137	27592	853	18488	310613	466489	1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1
1000001	126765	512715846	83958232098	13856099228	27830035791	310613	466489	17408	71130	1024	820	168	16	202	32	58	0	0.09085790914209085	384	2370	35	39	12	1	15	4	8	0	123895	815255
2000001	253157	1026968628	168053797726	27560707697	55208871629	310613	466489	24514	166379	2307	1050	286	16	208	32	64	0	0.09742795128602436	556	5571	114	50	14	1	16	4	8	0	246821	1644639
3000001	378971	1556085791	251495883608	41238834955	82602298491	310613	466489	39168	248163	2951	1296	432	48	272	32	64	0	0.09747530084156639	827	8318	140	66	19	4	22	4	8	0	369561	2470295
4000001	505164	2071392780	335434874683	55042061652	109904124045	310613	466489	44642	340480	6564	1762	432	113	353	73	96	16	0.09863272534181866	946	11246	326	88	19	7	31	7	10	1	492481	3289140
5000001	627762	2619676232	417392667991	68268196325	136338906503	310613	466489	57223	457515	12817	2554	496	314	432	192	128	64	0.10634697873060425	1238	15021	600	137	25	26	37	18	14	6	610638	4224188
6000001	748175	3156256165	497524107867	81013679680	162693348980	310613	466489	99144	570917	17792	2920	553	432	574	221	128	64	0.11545748075708653	2056	18796	833	152	32	30	54	22	14	6	726178	5188707
7000001	871115	3673017325	579373262702	94301743356	189166088724	310613	466489	124032	682000	22564	3440	816	624	720	256	160	96	0.1192439829651453	2617	22502	1067	181	57	48	63	26	16	9	844527	6119722
8000001	991913	4226927150	659846198528	107213031575	215285314594	310613	466489	163336	796574	26442	4129	1091	657	736	288	160	96	0.12418860947642381	3493	26525	1206	213	74	51	63	27	16	9	960234	7066169
9000001	1117631	4758153532	743469176635	120827217239	242470072615	310613	466489	186388	883860	28458	4315	1136	672	736	288	160	96	0.12290098634433486	3964	29480	1294	217	75	51	63	27	16	9	1082433	7915114
10000001	1243486	5255064239	827029524288	134552889077	269953529049	310613	466489	193664	977732	31869	4589	1520	1029	864	471	160	128	0.12120258787974121	4124	32507	1464	232	120	79	75	42	16	12	1204813	8779705
11000001	1369275	5805270957	910263053651	148277796289	297730941812	310613	466489	202368	1073716	33148	5324	1648	1408	864	1120	160	128	0.1199894436373233	4303	35617	1538	272	126	118	75	102	16	12	1327094	9645867
12000001	1496712	6375997254	994731433239	162023913850	325546122502	310613	466489	210086	1165830	34413	5909	2745	2035	1216	1120	160	128	0.11863682344693138	4501	38668	1608	304	184	189	102	102	16	12	1451024	10494642
13000001	1620332	6892010209	1077329260062	175353004559	352035847248	310613	466489	224877	1274825	37252	6140	3062	2131	1536	1152	192	128	0.11933037543612497	4787	42185	1765	323	211	198	130	106	19	12	1570594	11392286
14000001	1740778	7425337986	1157429202061	188276442767	378253026616	310613	466489	259863	1386609	41235	6576	3288	2176	1696	1152	192	128	0.1216367770259445	5534	45793	1911	347	230	203	179	106	19	12	1686442	12327461
15000001	1862010	7990505309	1237785757944	201265477456	404821275231	310613	466489	296668	1488930	44382	6904	3543	2208	1847	1168	192	128	0.1230646584623561	6310	49152	2037	369	241	206	191	107	19	12	1803364	13259463
16000001	1982982	8557769925	1318160413284	214181001881	431077799064	310613	466489	333438	1602619	47556	7445	3728	2240	1872	1200	192	128	0.12502611718586767	7048	52851	2206	398	253	209	193	128	19	12	1919663	14218252
17000001	2105299	9120480470	1399503173491	227382862229	457315191236	310613	466489	375156	1692662	51052	7696	3728	2254	1885	1200	192	128	0.12564428672680666	7923	55787	2360	414	253	211	193	128	19	12	2037997	15132809
18000001	2233682	9648834717	1485231225366	241238435431	484827845522	310613	466489	385152	1763448	51968	8528	3920	2256	2080	1232	256	128	0.12327599315133371	8127	58130	2399	464	264	211	214	131	23	12	2163705	15976385
19000001	2358721	10199052718	1568572170184	254862160621	511510273358	310613	466489	398072	1864948	53440	8815	4047	2256	2080	1232	256	128	0.12290915142583414	8430	61638	2465	478	274	211	214	131	23	12	2284843	16872847
20000001	2486264	10711881965	1653493623443	268700601313	539061088385	310613	466489	406912	1943568	54310	9030	4160	2288	2144	1232	256	128	0.1212013939399303	8620	64274	2526	493	282	214	219	131	23	12	2409468	17728193
21000001	2610984	11260578168	1736262182275	282243469695	566249988956	310613	466489	415616	2043706	59174	9614	4160	2452	2272	1299	288	192	0.12089394662409778	8789	67631	2734	528	282	226	227	134	26	25	2530380	18622927
22000001	2733759	11812763436	1817835146339	295454150068	592834208947	310613	466489	432344	2161176	64684	10358	4224	2662	2304	1392	320	192	0.12180253991806637	9139	71446	2998	585	291	240	229	142	35	25	2648627	19606952
23000001	2854219	12347859520	1898360387798	308343388449	618441988100	310613	466489	479026	2268150	69204	10718	4288	2672	2464	1424	320	192	0.12341121202559947	10055	74877	3184	613	295	242	240	147	35	25	2764504	20600722
24000001	2976915	12880186347	1980211234987	321517074887	644879859141	310613	466489	496570	2386688	74422	11190	4562	2864	2592	1456	352	224	0.12420499482479189	10409	78791	3404	639	315	256	252	150	39	29	2882629	21577119
25000001	3097380	13433463697	2060393992880	334320834601	671011433738	310613	466489	540090	2496566	78546	11887	4864	2912	2608	1488	352	224	0.125581474976741	11354	82551	3548	674	328	259	256	151	39	29	2998189	22564514
