CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	SuccessCaseLFTime
36000001	4328642	19105346861	2887330232711	473488589745	923226621636	233529	429511	1013760	3918866	139208	33439	16189	7745	4950	1740	1312	342	0.14270974603584038	20701	128526	6620	1827	1195	732	448	180	148	39	4168225	28806504
37000001	4453183	19630375566	2969907481509	487115486880	950290379269	233529	429511	1019600	4013792	143712	33776	17008	7808	5024	1824	1344	384	0.14173707725034926	20833	131613	6809	1843	1248	741	452	186	148	61	4289248	29583946
38000001	4573944	20171101052	3050280538560	500371723513	976177426707	233529	429511	1031680	4137117	150493	34890	17424	8158	5327	1983	1408	384	0.1418122067944156	21102	135740	7094	1915	1273	768	487	202	156	61	4405145	30446544
39000001	4691974	20730808110	3129016902212	513226644796	1001439216771	233529	429511	1070301	4260418	158182	35509	17907	8345	5525	2016	1465	384	0.14256543224191198	21828	139745	7506	1942	1304	784	498	203	165	61	4517937	31351671
40000001	4809923	21286458659	3207590987078	525952394688	1026852245032	233529	429511	1125340	4363843	163989	36297	18128	8352	5555	2054	1472	384	0.14313534642161635	22893	143342	7778	1992	1317	785	500	205	166	61	4630883	32249471
41000001	4927562	21886846297	3286139801692	538567771850	1051798928384	233529	429511	1161200	4491206	168758	37454	19060	8528	5664	2144	1536	384	0.1438032647852862	23567	147601	7991	2057	1374	795	501	215	173	61	4743226	33158505
42000001	5045671	22396533019	3364632988812	551393878036	1077280362999	233529	429511	1214541	4591647	173344	38176	19264	8576	5712	2144	1568	384	0.14417513942440144	24617	150871	8215	2086	1390	798	504	215	180	61	4856733	34051406
43000001	5169099	22932597353	3447099215125	564932271565	1103647819969	233529	429511	1223680	4694493	174842	38504	19299	8625	5744	2144	1569	384	0.143471717593681	24841	154375	8274	2104	1410	801	508	215	180	61	4976329	34864425
44000001	5290681	23472331551	3528173736804	578271911024	1129539656868	233529	429511	1237480	4807175	181280	41271	20465	9064	6039	2267	1686	384	0.14334342856037663	25099	158007	8584	2303	1511	830	548	227	192	61	5093318	35743230
45000001	5413070	23978981829	3609769598762	591815302333	1155512348503	233529	429511	1249280	4916564	182239	41684	20692	9136	6085	2293	1696	384	0.14289006349133193	25344	161531	8623	2327	1524	838	554	231	194	61	5211842	36587366
46000001	5534315	24487863152	3690292912576	605065055388	1181958698384	233529	429511	1264400	5031225	184211	45056	21376	9584	6352	2400	1728	384	0.14275469254881104	25664	165251	8726	2530	1588	864	566	243	199	61	5328622	37435149
47000001	5651746	24997857198	3768854747108	617801823041	1207175183567	233529	429511	1299861	5157284	187941	46518	21880	9776	6473	2448	1792	384	0.14328418844076196	26328	169442	8911	2625	1619	886	574	247	207	61	5440845	38358880
48000001	5771062	25539703030	3848441893332	630636905943	1232375338566	233529	429511	1348240	5268137	191267	47150	22240	9904	6528	2448	1792	384	0.14371020533937073	27449	173175	9060	2647	1643	895	577	247	207	61	5555100	39263497
49000001	5890351	26081720790	3927984825939	643688504225	1257797786413	233529	429511	1387120	5382030	194802	47858	22304	9904	6528	2448	1821	384	0.14398365012278266	28251	177067	9258	2691	1651	895	577	247	208	61	5669444	40157494
50000001	6009100	26591301120	4007189460693	656444813656	1283212910799	233529	429511	1439760	5487180	197932	48183	22336	9936	6528	2448	1824	384	0.14433021711339566	29346	180525	9407	2707	1655	895	577	247	208	61	5783471	41058818
51000001	6131171	27132020527	4088604439424	669623851048	1309534214528	233529	429511	1475040	5572810	201520	49121	22800	10018	6656	2512	1856	416	0.1439754677651869	30129	183296	9561	2758	1695	900	587	268	212	64	5901700	41903858
52000001	6254712	27652299720	4171130900962	683199441846	1335904958860	233529	429511	1484800	5676035	203088	49344	23216	10951	7083	2512	1868	448	0.14344893954905885	30378	186710	9624	2772	1722	969	627	268	214	66	6021361	42725098
53000001	6377879	28230230037	4252985149828	696688275479	1362445412128	233529	429511	1501080	5777577	206472	49968	24464	11120	7168	2640	1920	512	0.14307397843256645	30698	189856	9750	2816	1814	983	631	279	223	69	6140759	43583335
54000001	6501115	28781835525	4334959449988	710280144965	1389253115231	233529	429511	1510360	5881974	211804	50032	24464	11120	7200	2640	1952	512	0.14263070106239442	30891	193171	9971	2833	1814	983	636	279	226	69	6260241	44425661
55000001	6622071	29277834773	4416107739057	723413915388	1414921887732	233529	429511	1526320	6004382	218216	51165	24984	11524	7530	2800	2042	512	0.14271772467785956	31222	197366	10329	2893	1848	1012	663	294	235	69	6376139	45341046
56000001	6740381	29803701551	4494841440157	736350743874	1440465388665	233529	429511	1571760	6119143	225680	52048	25412	11664	7712	2832	2080	512	0.14319362244297104	32156	201086	10657	2955	1871	1017	683	297	240	69	6489349	46291970
57000001	6859383	30345251364	4574374658858	749205528724	1465776182409	233529	429511	1617280	6230198	232112	52672	25584	11664	7744	2896	2094	512	0.14355712028847156	33117	204792	10948	3006	1879	1017	685	302	240	69	6603327	47231488
58000001	6977625	30875064401	4653475430229	761968264403	1491011281252	233529	429511	1658960	6354283	237026	53898	26592	11840	7840	2960	2144	512	0.14406991130913946	34007	208822	11211	3087	1958	1028	698	308	244	69	6716192	48205608
59000001	7098559	31431040966	4734019712847	775148395708	1517083614358	233529	429511	1704960	6449604	240736	54434	26720	11889	7889	2960	2176	512	0.14409965857458207	35013	211954	11376	3120	1969	1033	700	308	248	69	6832768	49108010
60000001	7223571	31941267313	4816886607285	788900534188	1544053795764	233529	429511	1710080	6552456	242985	54979	26837	11965	7920	2960	2204	512	0.14354829760752838	35127	215439	11490	3155	1975	1038	703	308	252	69	6954014	49968974
61000001	7345204	32470779693	4897969831488	802123075029	1570309078343	233529	429511	1729000	6667830	248164	57792	28026	12416	8240	3088	2304	512	0.14356347305633652	35492	219331	11744	3312	2085	1076	735	325	261	69	7070773	50907523
62000001	7469567	33014566417	4980997034328	815868580599	1596750157487	233529	429511	1735680	6778948	248955	58842	28307	12564	8354	3153	2304	512	0.14318740091633225	35652	222922	11774	3366	2103	1088	745	329	261	69	7191257	51801863
63000001	7591183	33529453597	5061984242535	829207561388	1623012879077	233529	429511	1757840	6898292	251826	61741	28986	12962	8567	3232	2347	512	0.14327468026548126	36084	226817	11910	3526	2146	1133	760	346	270	69	7308121	52721419
64000001	7711034	34106890524	5141666314611	842026627145	1649036055319	233529	429511	1798560	7019316	255070	62981	29487	13103	8677	3264	2400	512	0.14364640400552495	36895	230701	12054	3602	2189	1143	768	348	276	69	7422988	53701402
65000001	7831519	34617686507	5222192168783	854910091950	1674837691030	233529	429511	1847600	7123056	258984	63514	29696	13216	8704	3264	2400	512	0.14386070547906607	37975	234015	12252	3630	2213	1154	769	348	276	69	7538817	54645293
66000001	7950585	35113958516	5301823102274	867673634130	1700417156134	233529	429511	1885680	7243248	261905	64153	29785	13241	8704	3264	2432	512	0.1441352099373453	38750	238083	12394	3666	2220	1154	769	348	282	69	7652849	55594609
67000001	8070101	35690258376	5381661610798	880487799901	1725928304373	233529	429511	1939160	7343173	265649	64788	29811	13248	8704	3264	2432	512	0.14433941575612813	39866	241353	12554	3699	2220	1155	769	348	282	69	7767785	56546592
