CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	SuccessCaseLFTime
1	0	1422	27306	569	12800	188871	385706	1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
1000001	135756	509624466	91664205898	14239029074	31054913493	188871	385706	14336	51068	2424	941	96	0	32	0	0	0	0.0688969311030689	360	1772	206	33	0	0	0	0	0	0	133385	1320140
2000001	272484	1137270288	185456028831	28769002261	62540937697	188871	385706	14336	94146	5873	1605	305	128	52	0	0	0	0.05822247088876455	360	3274	366	49	0	0	0	0	0	0	268435	2608362
3000001	408287	1676835719	277366164109	42773571280	94172827618	188871	385706	25088	148128	8221	2486	416	185	64	0	0	0	0.061529312823562395	580	5030	462	142	31	16	0	0	0	0	402026	3937547
4000001	544063	2218258017	370720569161	57205228282	126101508658	188871	385706	25088	192110	12443	3548	576	288	64	0	0	0	0.05852923536769116	580	6742	776	268	31	16	0	0	0	0	535650	5218706
5000001	681429	2762580930	463560244627	71406646499	157478929555	188871	385706	26853	247539	18354	5240	705	288	64	0	0	0	0.059808588038282394	611	8476	1061	408	46	16	0	0	0	0	670811	6566872
6000001	816184	3305048650	554723970315	85386342610	188547103143	188871	385706	39256	305829	22344	5819	776	288	78	14	0	0	0.06240065626655729	818	10556	1236	455	46	16	0	0	0	0	803057	7909057
7000001	954077	3814924362	647321873832	99807174653	219800282269	188871	385706	47616	359827	27508	7544	1014	311	80	16	0	0	0.06341656236906251	880	12620	1424	518	77	16	0	0	0	0	938542	9257348
8000001	1088344	4327048930	738465166959	113997369168	251709491225	188871	385706	58136	417038	32209	8273	1216	337	80	16	0	0	0.06466311691711038	1100	14780	1769	548	77	16	0	0	0	0	1070054	10602473
9000001	1225185	4937571637	830626754235	128227242970	283427027826	188871	385706	68760	476030	34417	9200	1296	384	80	16	0	0	0.06557588160267983	1337	16773	1878	565	77	16	0	0	0	0	1204539	11958167
10000001	1359972	5482772281	923771112900	142636033402	315861393408	188871	385706	71168	522106	38816	9632	1360	512	80	16	0	0	0.06436899356310065	1352	18390	1986	612	92	31	0	0	0	0	1337509	13274391
11000001	1494134	6056182077	1016716892621	156711014474	347664609378	188871	385706	74752	575254	41976	10401	1547	544	80	16	0	0	0.06405181235892615	1462	20354	2095	644	92	47	0	0	0	0	1469440	14622874
12000001	1628817	6564350552	1108701633295	170940216078	379578616992	188871	385706	78336	628919	46519	11273	1577	544	80	16	0	0	0.06393866133844489	1541	22197	2412	845	92	47	0	0	0	0	1601683	15963621
13000001	1763616	7108045130	1200478809297	185201746966	411701779904	188871	385706	81673	678807	50756	13095	1744	544	80	16	0	0	0.06359345664665718	1618	23789	2695	891	92	47	0	0	0	0	1734484	17298995
14000001	1899545	7680574379	1292826015845	199330772404	443303419195	188871	385706	89626	733588	54804	13879	2080	576	80	16	0	0	0.06390349543546461	1714	25439	2946	891	170	47	0	0	0	0	1868338	18663663
15000001	2033268	8282514877	1382921681384	213281290425	475811764936	188871	385706	105127	788754	59301	14444	2208	576	80	16	0	0	0.0647003956866403	1995	27313	3150	971	170	47	0	0	0	0	1999622	20024482
16000001	2168305	8759583117	1475856514251	227425809705	507102329022	188871	385706	113934	840575	64803	14949	2257	704	81	48	0	0	0.06483443344784791	2151	29295	3356	1049	202	47	0	0	0	0	2132205	21359465
17000001	2302477	9302182115	1565323699922	241208647793	538160075596	188871	385706	138456	901135	67024	15616	2288	704	112	48	0	0	0.0661989961059414	2608	31395	3435	1064	202	47	0	0	0	0	2263726	22753500
18000001	2437214	9898631156	1657863374266	255565441976	569560892966	188871	385706	146688	949876	70075	16693	2384	789	144	48	0	0	0.06592760744846625	2748	33137	3672	1095	217	47	0	0	0	0	2396298	24093884
19000001	2574100	10439111436	1751611727217	269975833400	601087894270	188871	385706	150160	995044	73360	17280	2640	832	176	48	0	0	0.06523894393479242	2810	34805	3845	1126	217	47	0	0	0	0	2531250	25417134
20000001	2711337	11013485690	1844687440146	284170076924	632451942737	188871	385706	157440	1046679	76137	18547	2704	960	176	48	0	0	0.06513454674327267	2905	36853	3957	1173	217	63	0	0	0	0	2666169	26763829
21000001	2845511	11550804540	1937790123429	298412372985	664808142625	188871	385706	157440	1092348	80592	19294	2864	992	176	48	0	0	0.06446447312073937	2905	38815	4097	1219	233	63	0	0	0	0	2798179	28081549
22000001	2982491	12059862705	2030636792817	312457903910	696354835171	188871	385706	161808	1150165	86245	20965	3007	992	176	48	0	0	0.06470026978635138	2983	40409	4505	1343	233	63	0	0	0	0	2932955	29461309
23000001	3118969	12572023037	2122370990638	326574381649	727726161262	188871	385706	175536	1207764	90018	21574	3142	992	192	64	0	0	0.06518617107886213	3185	42274	4632	1421	233	63	0	0	0	0	3067161	30833872
24000001	3255128	13079868733	2215126871281	340889385945	759048396823	188871	385706	181660	1259959	95842	23400	3360	1024	192	64	0	0	0.06522920561544977	3311	44309	4869	1436	233	63	0	0	0	0	3200907	32213976
25000001	3391776	13557189479	2307422080510	354959344445	790512869684	188871	385706	193112	1320409	99970	23955	3543	1068	192	64	0	0	0.06569251737229931	3594	46481	5013	1498	233	63	0	0	0	0	3334894	33581842
26000001	3528308	14067112263	2400332903238	369154929988	822027836343	188871	385706	203520	1378007	101793	24839	3584	1111	192	64	0	0	0.06588884361965987	3784	48482	5140	1499	233	63	0	0	0	0	3469107	34968752
27000001	3664141	14611382448	2495319997822	383660099954	853629087758	188871	385706	203520	1420204	106650	25518	3648	1216	192	64	0	0	0.06522266425101243	3784	49963	5504	1514	233	63	0	0	0	0	3603080	36298314
28000001	3798460	15191226094	2588226629472	397901069127	884911805399	188871	385706	210016	1477677	109108	26058	3840	1248	192	64	0	0	0.06529296195382278	3875	52035	5553	1593	310	63	0	0	0	0	3735031	37692173
29000001	3933831	15733574760	2681809440039	412250501939	916329771977	188871	385706	210688	1528422	114080	27396	3872	1248	192	64	0	0	0.06503317017127	3891	53497	5850	1797	310	63	0	0	0	0	3868423	39043111
30000001	4069459	16241914445	2774998161605	426384295892	947459653062	188871	385706	215296	1578599	118838	28999	4165	1262	192	64	0	0	0.06491383116953896	4049	55259	6051	1828	342	63	0	0	0	0	4001867	40414076
31000001	4205385	16751491312	2867464360979	440287717421	978621956606	188871	385706	225816	1636091	122579	29584	4376	1280	192	64	0	0	0.06516070757546105	4284	56982	6350	1828	389	63	0	0	0	0	4135489	41819351
32000001	4340559	17265256430	2959953458215	454401295301	1009528586775	188871	385706	239872	1688802	127359	30169	4498	1289	192	64	0	0	0.06538265420679205	4630	58661	6585	1844	437	63	0	0	0	0	4268339	43192548
33000001	4476587	17871113218	3051192956230	468596115508	1042305200970	188871	385706	252146	1743646	132314	30700	4572	1408	220	96	0	0	0.06560914952699547	4942	60678	6788	1905	437	78	0	0	0	0	4401759	44575762
34000001	4611465	18417587120	3142467730879	482753968936	1073936797260	188871	385706	271872	1799634	135123	31520	4643	1408	247	96	0	0	0.06601596864658915	5272	62232	6914	1937	453	78	0	0	0	0	4534579	45977045
