CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time	SuccessCaseLFTime
32000001	3651268	16956942274	2450832033069	406679506899	762600828116	336213	664178	1166652	3855638	154418	55334	28423	24217	7165	5221	1760	1408	0.16563236982398843	23124	121478	6897	3076	1899	2022	676	552	217	200	3491125	19580507
33000001	3764900	17487435131	2526853923390	419104000083	786645198046	336213	664178	1234456	3958929	157549	55666	30208	24960	7328	5280	1760	1408	0.16598617678829766	24523	124906	7035	3093	2025	2071	692	560	217	200	3599576	20216275
34000001	3880965	18028444062	2604437732727	431959900319	811137284186	336213	664178	1283584	4057812	161472	55968	30358	24960	7350	5280	1760	1408	0.1655868186592112	25473	128117	7208	3108	2042	2071	694	560	217	200	3711273	20822803
35000001	3997708	18536658914	2682633808689	445038815817	835575109007	336213	664178	1298396	4179701	165072	62579	31114	25382	7409	5280	1760	1408	0.16508859528318298	25759	132000	7366	3537	2095	2095	699	560	217	200	3823178	21485665
36000001	4113197	19056827548	2760202567290	457956357583	859837125134	336213	664178	1324800	4305449	167672	64090	31274	30592	7712	5472	1808	1408	0.1650076898608975	26251	135838	7479	3632	2102	2524	730	589	218	200	3933632	22162290
37000001	4231987	19599618708	2839781408325	471358247377	884785997625	336213	664178	1332344	4422124	169598	65664	35132	31672	7977	5578	1872	1408	0.16414510367175394	26406	139623	7571	3715	2355	2595	756	603	224	200	4047937	22796362
38000001	4346338	20131700831	2916413429195	484203281222	908910585616	336213	664178	1359875	4558046	175607	65952	37216	31888	8112	5632	1872	1408	0.1643581009379447	26962	143998	7802	3731	2489	2617	765	610	224	200	4156938	23488162
39000001	4458264	20641428056	2991743281226	496592454021	932477527144	336213	664178	1410430	4685406	181616	66218	39305	32120	8203	5698	1897	1408	0.16493079064280025	27988	147929	8060	3735	2642	2632	772	620	228	200	4263456	24174518
40000001	4571252	21185930869	3067587080016	509053203859	956354386980	336213	664178	1475450	4789232	189593	67008	39968	32208	8224	6352	1904	2067	0.16530014586749636	29292	151205	8403	3794	2697	2637	774	703	228	292	4371225	24847095
41000001	4684353	21708668376	3143236352648	521418530810	980150174657	336213	664178	1523796	4918388	195181	67604	40199	32208	8744	6625	2177	2080	0.16578053254193822	30323	155225	8637	3824	2717	2637	831	743	257	295	4478862	25566425
42000001	4798221	22252937789	3220074746247	533954003132	1003925072781	336213	664178	1591670	5014628	201312	68128	40288	32236	9504	7024	2576	2080	0.16593918652525746	31720	158382	8937	3850	2720	2638	905	798	301	295	4587673	26221055
43000001	4916710	22795815047	3298999879306	547238817031	1028958784251	336213	664178	1604480	5131849	202304	70560	40672	34384	10304	7120	2576	2112	0.16526420545897197	31929	162079	8968	3977	2744	2817	976	804	301	299	4701814	26920539
44000001	5032682	23328559251	3376553262582	560106177129	1053449284223	336213	664178	1626238	5261188	213873	71718	40672	34384	10304	7760	2576	2112	0.1652460189716814	32372	166310	9457	4054	2744	2817	976	909	301	299	4812441	27629088
45000001	5150101	23839431411	3455498195258	573279348966	1077862242454	336213	664178	1639808	5390475	214785	71936	41888	35792	10464	7824	2640	2112	0.16483830744803762	32663	170312	9498	4062	2803	2930	1003	912	306	299	4925311	28324338
46000001	5265635	24409846934	3533136558854	586037969962	1102166549808	336213	664178	1657196	5528718	221438	75825	42458	36107	10558	7824	2640	2112	0.16488860511111728	33041	174921	9828	4280	2843	2953	1013	912	306	299	5035237	29036698
47000001	5379526	24955648868	3609235192810	598444227762	1126177367822	336213	664178	1697976	5665626	227051	80115	43104	36368	10688	7824	2640	2112	0.16539369860864472	33913	179423	10070	4534	2885	2971	1024	912	306	299	5143187	29786139
48000001	5493882	25503915626	3685767553208	610948969445	1150536443173	336213	664178	1762444	5770078	231429	80672	43168	36368	10816	7856	2640	2112	0.1655746423838616	35330	182801	10282	4568	2888	2971	1038	916	306	299	5252481	30471075
49000001	5608208	26027784908	3762529614224	623445969562	1174549882262	336213	664178	1812584	5891081	234636	83383	45195	37389	10980	7916	2640	2112	0.16587583334947278	36301	186703	10399	4746	3031	3049	1061	919	306	299	5361392	31192146
50000001	5721976	26597094131	3839022202772	636010842037	1198430222114	336213	664178	1885356	5985313	238213	83648	45376	37440	10992	7920	2640	2112	0.16598019668039607	37783	189625	10563	4756	3041	3052	1061	919	306	299	5470569	31860715
51000001	5839584	27141227435	3917370504006	649039320006	1223369808556	336213	664178	1925928	6086389	242080	83936	45536	37440	11024	7920	2640	2112	0.16558833008650334	38586	192806	10720	4772	3050	3052	1062	919	306	299	5584010	32512912
52000001	5956972	27663264414	3995855693370	662222387249	1248005101812	336213	664178	1937152	6213366	245952	91872	46432	38912	11147	7956	2640	2112	0.165337323743513	38808	196890	10893	5217	3102	3203	1069	923	306	299	5696260	33250203
53000001	6073765	28185259600	4074126392072	675281600109	1272345833937	336213	664178	1961762	6337668	249184	92421	46470	43072	11376	8112	2688	2112	0.1651861289587523	39283	200935	11023	5263	3103	3512	1089	941	309	299	5808006	33965425
54000001	6192083	28707649796	4153768661100	688316159049	1296951230509	336213	664178	1978276	6458468	250171	93632	52352	44368	11776	8272	2752	2112	0.16485516361379327	39639	204759	11056	5343	3556	3610	1126	959	317	299	5921417	34656020
55000001	6308245	29231566821	4231729002784	701131151689	1321331360942	336213	664178	2010246	6588290	256344	94024	52436	44394	11789	8285	2752	2112	0.16492130609233988	40233	208881	11357	5369	3566	3613	1127	960	317	299	6032521	35388206
56000001	6422257	29730481689	4308454563199	713591384017	1345194820970	336213	664178	2063652	6709299	263428	94508	55060	44656	11888	8352	2784	2112	0.16528105061998125	41378	212613	11694	5396	3744	3628	1138	966	320	299	6141079	36117731
57000001	6536576	30262770556	4385136386328	726218531308	1369135193896	336213	664178	2121520	6821076	271024	95004	55164	44688	11888	8992	2784	2784	0.16552497955219334	42583	216223	12014	5411	3750	3629	1138	1043	320	400	6250063	36842759
58000001	6650618	30788814137	4461587947839	738682562433	1393037563951	336213	664178	2172764	6948776	276503	95656	55424	44688	13168	9664	3456	2784	0.16591177300152116	43592	220304	12242	5451	3771	3629	1275	1104	390	400	6358458	37624270
59000001	6766233	31360753868	4539031293487	751372381659	1417457836822	336213	664178	2234496	7040640	281344	96248	55480	44826	13174	9664	3456	2784	0.1657985056644321	44843	223196	12447	5492	3774	3639	1275	1104	390	400	6469671	38299437
60000001	6885786	31881038578	4619039504399	764613478626	1442707841665	336213	664178	2240384	7158594	285776	98528	55840	46864	13968	9760	3456	2816	0.16526643057889281	44952	226938	12651	5625	3810	3780	1345	1115	390	407	6584771	39064913
61000001	7003804	32413026942	4698086459494	777570996632	1467595531460	336213	664178	2268030	7289280	294326	99798	55840	46864	13968	10400	3456	2816	0.1653242267979635	45463	231362	13017	5700	3810	3780	1345	1171	390	407	6697357	39844718
62000001	7122429	32975375000	4777244114320	790695349615	1493054539182	336213	664178	2275712	7427161	296052	99970	57056	48272	14128	10464	3520	2816	0.165083077982531	45597	235794	13105	5713	3882	3908	1356	1182	393	407	6811090	40586500
63000001	7237914	33525354601	4854937211239	803313853660	1517372991435	336213	664178	2301196	7563748	303197	105305	57802	48688	14256	10464	3520	2816	0.16525383864676446	46156	240310	13429	5995	3931	3935	1369	1182	393	407	6920805	41375119
64000001	7352122	34038013468	4931230605537	815754938638	1541766367059	336213	664178	2348438	7693650	307732	108162	58282	48848	14370	10469	3520	2816	0.1655669817880159	47128	244537	13656	6144	3984	3947	1378	1182	393	407	7029364	42167513
65000001	7468469	34572169411	5009445341834	828452364719	1565891082635	336213	664178	2413252	7789857	312462	108640	58336	48848	14480	10496	3520	2816	0.16558010514492147	48520	247625	13868	6171	3985	3947	1386	1185	393	407	7140980	42880335
66000001	7583142	35162585830	5086119213656	841021353791	1590131318371	336213	664178	2467440	7914129	315149	111460	60480	49920	14656	10560	3520	2816	0.1659110580922567	49685	251837	14053	6323	4142	4030	1421	1187	393	407	7249662	43669998
67000001	7699514	35675299017	5164213236196	853659648270	1614814254977	336213	664178	2536210	8006927	319340	111766	60619	49920	14656	10560	3520	2816	0.16591543035947118	50978	254917	14233	6332	4149	4030	1421	1187	393	407	7361465	44380668
