CallTimes	TotalTime	GenVoltageTime	GenLFTime	CheckQTime	CheckConnectTime	ReverseBTime	ReverseYTime	0	1	2	3	4	5	6	7	8	9	10	9Rate	0time	1time	2time	3time	4time	5time	6time	7time	8time	9time	10time
1	0	1422	279895	23040	73102	653085	471041	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
1000001	114505	471228369	76718671368	14405474181	21960448198	653085	471041	8192	52446	7890	488	256	0	128	0	0	0	0.0693999306000694	202	984	313	0	32	0	0	0	0	0	112974
2000001	229573	941013332	153844038976	28863731942	44043832926	653085	471041	8192	108954	13648	640	1280	0	128	0	0	0	0.0664209667895166	202	2128	563	15	96	0	0	0	0	0	226569
3000001	344108	1408900050	230599506781	43271244608	66029842608	653085	471041	15360	163271	19401	896	1280	0	128	128	0	0	0.06682131105956297	265	3284	800	30	96	0	0	0	0	0	339633
4000001	458707	1879049077	307431971910	57664695505	88009805847	653085	471041	15360	223381	26724	980	1313	0	128	128	0	0	0.06700348324912919	265	4488	940	30	96	0	0	0	0	0	452888
5000001	572807	2347847195	383951074682	71959512075	109904075355	653085	471041	15680	289148	31481	1428	1445	32	160	160	0	0	0.06790678641864271	265	5696	1064	76	111	0	31	32	0	0	565532
6000001	684452	2814563007	458930676916	85879222281	131309443707	653085	471041	27648	366322	36593	2099	1520	160	192	224	0	0	0.07245965459005757	468	7102	1159	92	111	0	31	47	0	0	675442
7000001	797052	3282570503	534502598763	99938978099	152879431385	653085	471041	39936	435648	41414	2422	1520	224	192	224	32	0	0.07451598935485866	671	8342	1285	108	111	0	31	47	0	0	786457
8000001	908470	3750388613	609323269672	113820965488	174226834929	653085	471041	52224	514240	47371	2837	1890	545	273	256	64	32	0.07746649031668872	917	9812	1475	108	142	16	47	47	0	0	895906
9000001	1021819	4219024201	685369733302	128013758775	195955473117	653085	471041	61088	579141	52096	3040	2192	832	320	288	64	32	0.07767699136922318	1027	11019	1551	108	142	47	47	47	0	0	1007831
10000001	1136152	4688235839	762021473404	142371972179	217894561105	653085	471041	62464	643691	56730	3232	2211	864	320	288	64	32	0.07698959230104077	1027	12154	1691	124	142	47	47	47	0	0	1120873
11000001	1250488	5156894697	838666119316	156726539102	239833017927	653085	471041	64512	704254	64184	3392	2352	1088	352	320	64	32	0.07641362941694278	1027	13157	1816	124	142	77	47	47	0	0	1234051
12000001	1364525	5624866343	915130757925	171035070095	261684933762	653085	471041	66560	767567	71639	3719	2402	1138	352	320	89	32	0.0761514936540422	1057	14365	1988	124	142	77	47	47	0	0	1346678
13000001	1478374	6093901182	991487539195	185293481341	283521965605	653085	471041	68961	832332	78168	4395	2544	1190	352	339	96	32	0.07603145568988802	1104	15929	2237	139	142	77	47	62	0	0	1458637
14000001	1590865	6563743145	1066995464447	199337398977	305089966737	653085	471041	76400	905286	81778	7342	3191	1261	413	352	96	32	0.07686792308086264	1183	17282	2469	279	157	93	47	62	0	0	1569293
15000001	1703124	7033109836	1142358274819	213325409782	326632637749	653085	471041	90001	975466	86455	8248	3248	1319	503	384	96	32	0.07771679481888034	1483	18517	2578	371	172	93	47	62	0	0	1679801
16000001	1814975	7500273673	1217459130231	227288969469	348075701834	653085	471041	97480	1055131	92150	8448	3314	1410	528	384	128	32	0.07868780758201202	1638	19908	2783	371	172	109	47	62	0	0	1789885
17000001	1926857	7968514056	1292584770870	241223190379	369522216421	653085	471041	116128	1123665	98007	8909	3408	1568	669	448	128	32	0.07958599531847087	1903	21048	2924	387	172	124	62	62	0	0	1900175
18000001	2041457	8438382047	1369403376260	255628501013	391492580614	653085	471041	120832	1178898	105632	9312	3664	1568	688	448	128	32	0.07895566228024098	2026	21985	3127	418	172	124	62	62	0	0	2013481
19000001	2156354	8908562721	1446440444229	270057643570	413560223823	653085	471041	122816	1234774	110312	9502	4688	1568	688	448	128	32	0.07815557483391711	2073	23155	3203	434	265	124	62	62	0	0	2126976
20000001	2271016	9377106218	1523301438708	284466958334	435534148035	653085	471041	128000	1291038	117152	9696	4688	1568	688	576	128	32	0.07767829611608519	2197	24140	3423	449	265	124	62	62	0	0	2240294
21000001	2385553	9845062163	1600099927307	298843997963	457516390660	653085	471041	128000	1351398	123780	10016	4816	1568	688	576	128	32	0.0771905677528301	2197	25153	3751	449	265	124	62	62	0	0	2353490
22000001	2499075	10312053831	1676290891285	313054770285	479279477177	653085	471041	131776	1419443	128776	10446	4908	1600	720	608	128	32	0.07720167830901463	2307	26477	3940	480	280	124	62	62	0	0	2465343
23000001	2610285	10779901191	1750982632810	326896339669	500580043605	653085	471041	146304	1499065	133293	11007	4928	1728	752	672	128	32	0.07816995312304552	2636	28097	4080	496	280	124	62	77	0	0	2574433
24000001	2723463	11247796892	1826891649142	341043796910	522317683750	653085	471041	154848	1564988	138915	11411	4964	1792	752	672	160	50	0.07827299673862513	2762	29212	4344	512	280	124	62	77	0	0	2686090
25000001	2834595	11716784997	1901539310715	354894886443	543622895265	653085	471041	166368	1646406	144309	11760	5580	2380	860	716	192	64	0.07914539683418413	3012	30836	4470	543	374	155	62	77	0	0	2795066
26000001	2948839	12186096238	1978125598239	369229129223	565543381244	653085	471041	175104	1704684	149112	11840	5600	2400	880	736	192	64	0.07886968927424272	3153	31828	4591	559	374	170	62	77	0	0	2908025
27000001	3062657	12655155701	2054443631673	383515181415	587372081756	653085	471041	175104	1772686	154975	12032	5727	2656	880	736	192	64	0.07870562671460642	3153	32892	4732	559	390	170	62	77	0	0	3020622
28000001	3177288	13124785900	2131298634494	397912140342	609369901068	653085	471041	178816	1829758	161140	12192	5760	2656	912	768	192	64	0.07829492577518123	3183	34071	4844	559	406	170	77	77	0	0	3133901
29000001	3291248	13593696243	2207716320805	412205805407	631248090566	653085	471041	179200	1896247	169152	12576	5904	2720	912	768	224	64	0.07819885937245312	3198	35589	5015	605	406	170	77	77	15	0	3246096
30000001	3404942	14063680576	2283959818199	426438094069	653053859717	653085	471041	183296	1960747	174933	13760	5952	2784	912	800	224	64	0.07811573072947564	3246	36717	5169	698	422	170	77	77	15	0	3358351
31000001	3516995	14531619448	2359185438496	440408642292	674532290626	653085	471041	192544	2037027	178360	16280	6656	2856	1000	800	224	64	0.07857454585243401	3495	38102	5248	776	469	170	77	77	15	0	3468566
32000001	3629305	15002042933	2434598531640	454399810305	696062525429	653085	471041	205824	2106878	183766	17248	6656	2912	1088	832	224	64	0.07892162253369929	3713	39571	5402	807	469	186	93	77	15	0	3578972
33000001	3741077	15470139741	2509608938223	468330629390	717497006162	653085	471041	214448	2187179	189139	17248	6777	3033	1088	832	256	64	0.07939587638194313	3901	40822	5542	807	469	186	93	77	15	0	3689165
34000001	3853802	15938393364	2585275050440	482423775624	739122706498	653085	471041	229376	2249552	196014	17728	6996	3136	1248	896	256	64	0.0795666447186281	4152	42105	5731	807	485	201	93	77	15	0	3800136
35000001	3968558	16407480902	2662191413045	496851120506	761149032684	653085	471041	233472	2303767	202866	18178	7600	3136	1248	896	256	64	0.07918522630899354	4183	42977	5968	822	517	201	93	77	15	0	3913705
36000001	4083267	16876257276	2739082448532	511265247166	783164954289	653085	471041	237568	2360048	207764	18410	8096	3136	1248	938	256	64	0.07882022003277167	4261	43695	6062	838	517	201	93	77	15	0	4027508
37000001	4197757	17344821617	2815808996502	525657536540	805144727851	653085	471041	240640	2418327	214704	18496	8096	3136	1248	1024	256	64	0.07854029517458662	4356	45054	6326	854	517	201	93	77	15	0	4140264
38000001	4312336	17811902640	2892636073541	540029641890	827131547248	653085	471041	240640	2479015	220639	18816	8224	3136	1248	1024	256	64	0.07823847162530338	4356	46139	6389	886	533	201	93	77	15	0	4253647
39000001	4425639	18280623247	2968659973365	554193345268	848841802665	653085	471041	244736	2549407	226077	19414	8332	3218	1305	1081	256	64	0.07830486978705462	4434	47468	6577	932	549	217	93	77	15	0	4365277
40000001	4536756	18748317217	3043300125939	568033990848	870131914115	653085	471041	261120	2628124	230086	19840	8336	3296	1312	1120	256	64	0.0788388480290288	4714	49257	6702	948	549	232	93	77	15	0	4474169
41000001	4649576	19215432385	3119031683394	582132364653	891782049141	653085	471041	269312	2696669	236492	20352	8400	3373	1325	1120	288	96	0.078961632220448	4901	50550	6873	964	565	232	93	77	15	0	4585306
42000001	4760895	19683832966	3193781883003	595992939221	913123092248	653085	471041	282488	2776998	240816	20640	9008	3968	1440	1184	320	96	0.07945137906068145	5134	51895	6999	964	565	232	141	93	15	0	4694857
43000001	4875332	20153665068	3270468940961	610383288961	935084393474	653085	471041	287744	2834565	246768	20640	9008	3968	1440	1184	320	96	0.07920309118132346	5212	53079	7263	964	565	232	141	93	15	0	4807768
44000001	4989260	20621168789	3346848552466	624667907748	956955407588	653085	471041	287744	2902002	251927	20967	9163	4224	1467	1211	320	96	0.07907093002111523	5212	54295	7403	979	565	247	156	93	15	0	4920295
45000001	5103944	21090271786	3423707382457	639086507096	978940949222	653085	471041	291840	2958073	258640	20992	9168	4224	1472	1216	320	96	0.0788009093599798	5275	55184	7591	979	565	247	156	93	15	0	5033839
46000001	5217658	21558922363	3499932991025	653348059545	1000759744903	653085	471041	291840	3024935	266646	21560	9360	4288	1472	1216	352	96	0.0787340200275213	5275	56474	7855	995	565	247	156	93	15	0	5145983
47000001	5331332	22026559161	3576197931949	667567968770	1022563153156	653085	471041	297137	3089123	271334	23449	9360	4352	1477	1248	352	96	0.07867931747490814	5398	57772	7996	1056	565	247	156	93	15	0	5258034
48000001	5442855	22496897923	3651094700122	681454114432	1043949985086	653085	471041	308896	3167625	275722	25166	10064	4448	1588	1251	352	96	0.07906683168610767	5726	59443	8105	1181	612	279	156	93	15	0	5367245
49000001	5555705	22964395538	3726855296187	695538710020	1065609537107	653085	471041	318464	3235854	280754	26048	10064	4480	1648	1280	352	96	0.07916408001705959	5931	60957	8311	1258	612	279	172	93	15	0	5478077
50000001	5666790	23431965026	3801474253075	709366285677	1086897428887	653085	471041	330688	3317632	286850	26192	10216	4632	1672	1304	384	96	0.07959331840813363	6272	62566	8484	1258	612	310	172	93	15	0	5587008
51000001	5780313	23899845038	3877595083045	723586906794	1108675032849	653085	471041	344256	3374623	293342	26668	10480	4704	1808	1344	384	96	0.07956284157719919	6383	63600	8638	1273	643	310	188	93	15	0	5699170
52000001	5895209	24370278704	3954605949811	738030760731	1130746206245	653085	471041	346112	3429585	300112	27040	11504	4704	1808	1344	384	96	0.0792824792445677	6399	64578	8842	1273	673	310	188	93	15	0	5812838
53000001	6009652	24838022135	4031299285798	752407722692	1152711244427	653085	471041	350760	3488128	305440	27296	11504	4704	1808	1472	384	96	0.0790866400172332	6446	65589	9046	1304	673	310	188	93	15	0	5925988
54000001	6124331	25307873494	4108148389700	766813812040	1174720296160	653085	471041	353280	3546038	311528	27296	11504	4704	1808	1472	384	96	0.07885388742863171	6478	66741	9313	1304	673	310	188	93	15	0	6039216
55000001	6238431	25776181757	4184708946807	781122703801	1196611843911	653085	471041	353280	3610665	317794	27772	11658	4730	1834	1498	384	96	0.07872201675050879	6478	68115	9501	1352	689	310	203	93	15	0	6151675
56000001	6351141	26244693340	4260326306837	795199217206	1218238570133	653085	471041	362464	3681095	322742	28336	11744	4840	1872	1556	384	96	0.07884158787782879	6620	69083	9658	1398	689	310	203	93	15	0	6263072
57000001	6462930	26713136451	4335384598969	809131862173	1239668727044	653085	471041	375552	3756876	327194	28710	11744	4892	1872	1568	398	96	0.07910354247186768	6965	70700	9767	1413	689	310	203	93	15	0	6372775
58000001	6575311	27180594789	4410814796642	823167308797	1261205822313	653085	471041	384032	3829457	333778	29152	11808	4960	1912	1576	424	128	0.07926253311616323	7122	72178	9968	1444	689	310	203	93	31	0	6483273
59000001	6687287	27648106115	4485988822378	837141729558	1282679142700	653085	471041	398336	3902012	337696	29440	12416	5536	2000	1632	448	128	0.07948549017821203	7389	73725	10169	1444	736	326	234	109	31	0	6593124
60000001	6801623	28117749705	4562622730094	851515448720	1304618475822	653085	471041	400384	3963956	343584	29440	12416	5536	2000	1632	448	128	0.07932539867791003	7437	74873	10401	1444	736	326	234	109	31	0	6706032
61000001	6915987	28587171543	4639311135076	865857449867	1326567006723	653085	471041	401808	4027217	348768	29792	12576	5792	2032	1664	448	128	0.07918401509534402	7453	76087	10669	1459	736	326	234	109	31	0	6818883
62000001	7030214	29055897363	4715874048349	880208101419	1348475687303	653085	471041	404480	4087300	356914	29858	12576	5792	2032	1664	448	128	0.07905148259594383	7469	77260	10954	1459	736	326	234	109	31	0	6931636
63000001	7144251	29523694200	4792328370491	894494713067	1370365331461	653085	471041	404480	4153199	363928	30580	12768	5856	2032	1664	480	128	0.07897007811158606	7469	78649	11238	1474	751	326	234	109	31	0	7043970
64000001	7257139	29992713098	4868134506575	908606742969	1392006594699	653085	471041	412672	4221096	368304	33097	12863	5925	2053	1696	480	128	0.07903615501506008	7578	79774	11395	1520	766	326	234	109	31	0	7155406
65000001	7368584	30458683212	4942997332487	922474720150	1413388080063	653085	471041	426720	4299044	372385	34076	13472	6016	2175	1727	480	128	0.0793265064718999	7831	81192	11554	1582	781	326	234	109	31	0	7264944
66000001	7481434	30926706801	5018745778616	936570588681	1435001522248	653085	471041	434240	4369463	377469	34848	13472	6048	2208	1728	480	128	0.07939521091825438	8097	82513	11678	1644	781	326	234	109	31	0	7376021
67000001	7592687	31394058535	5093466113395	950400084267	1456325137004	653085	471041	447984	4448280	383625	35134	13632	6246	2240	1779	512	128	0.07969492418365785	8377	83968	11819	1692	797	342	250	109	31	0	7485302
